"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","accuracy"
"164","<p> Total Tokens for current block: 428.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","184","46335","0.0-184.0","","","","3","17",""
"163","<p> Total Tokens for current block: 445.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","185","46500","0.0-185.0","","","","3","24",""
"146","<p> Total Tokens for current block: 469.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","186","46650","0.0-186.0","","","","3","15",""
"154","<p> Total Tokens for current block: 484.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","187","46805","0.0-187.0","","","","3","23",""
"162","<p> Total Tokens for current block: 507.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","188","46970","0.0-188.0","","","","3","20",""
"154","<p> Total Tokens for current block: 527.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","189","47130","0.0-189.0","","","","3","20",""
"180","<p> Total Tokens for current block: 547.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","190","47314","0.0-190.0","","","","3","17",""
"168","<p> Total Tokens for current block: 564.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","191","47486","0.0-191.0","","","","3","16",""
"197","<p> Total Tokens for current block: 580.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","192","47685","0.0-192.0","","","","3","19",""
"177","<p> Total Tokens for current block: 599.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","193","47864","0.0-193.0","","","","3","21",""
"203","<p> Total Tokens for current block: 620.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","194","48071","0.0-194.0","","","","3","21",""
"183","<p> Total Tokens for current block: 641.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","195","48257","0.0-195.0","","","","3","17",""
"183","<p> Total Tokens for current block: 658.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","196","48442","0.0-196.0","","","","3","23",""
"198","<p> Total Tokens for current block: 681.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","197","48643","0.0-197.0","","","","3","16",""
"191","<p> Total Tokens for current block: 697.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","198","48836","0.0-198.0","","","","3","22",""
"178","<p> Total Tokens for current block: 719.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","199","49016","0.0-199.0","","","","3","24",""
"184","<p> Total Tokens for current block: 743.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","200","49201","0.0-200.0","","","","3","15",""
"177","<p> Total Tokens for current block: 758.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","201","49381","0.0-201.0","","","","3","19",""
"182","<p> Total Tokens for current block: 777.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","202","49567","0.0-202.0","","","","3","22",""
"164","<p> Total Tokens for current block: 799.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","203","49732","0.0-203.0","","","","3","19",""
"188","<p> Total Tokens for current block: 818.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","204","49923","0.0-204.0","","","","3","20",""
"191","<p> Total Tokens for current block: 838.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","205","50117","0.0-205.0","","","","3","17",""
"183","<p> Total Tokens for current block: 855.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","206","50303","0.0-206.0","","","","3","18",""
"184","<p> Total Tokens for current block: 873.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","207","50489","0.0-207.0","","","","3","15",""
"192","<p> Total Tokens for current block: 888.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","208","50683","0.0-208.0","","","","3","25",""
"174","<p> Total Tokens for current block: 913.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","209","50861","0.0-209.0","","","","3","22",""
"184","<p> Total Tokens for current block: 935.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","210","51047","0.0-210.0","","","","3","18",""
"175","<p> Total Tokens for current block: 953.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","211","51225","0.0-211.0","","","","3","24",""
"192","<p> Total Tokens for current block: 977.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","212","51419","0.0-212.0","","","","3","22",""
"847","<p> Total Tokens for Block 4: 999.00 </p>"," ","html-keyboard-response","213","52269","0.0-213.0","","","","","",""
"5240","<p> Game Over </p><p>Total Tokens: 646.00</p><p> Additional Amount: Â£2.00<p><p> Total Amount Received: Â£4.00<p><p>Press any key to end the experiment.</p>","control","html-keyboard-response","214","57514","0.0-214.0","","","","","",""
"9527","","{""P0_Q0"":null,""Block 1"":""0 to 2"",""Block 2"":""1 to 3"",""Block 3"":""-1 to -3"",""Block 4"":""-1 to -3""}","survey","215","67154","0.0-215.0","","","","","","[]"
"10856","","{""P0_Q0"":null,""Age"":""6"",""Gender"":""Non-Binary"",""English"":""No"",""Hand"":""Right-Handed"",""Vision"":""Corrected-to-Normal Vision"",""Education"":""Middle School""}","survey","216","78062","0.0-216.0","","","","","","[]"
