"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","accuracy"
"173","<p> Total Tokens for current block: -7.42</p><p>Choose one of the following gambles:</p>","1","html-button-response","179","44059","0.0-179.0","","","","3","-0.09",""
"175","<p> Total Tokens for current block: -7.51</p><p>Choose one of the following gambles:</p>","1","html-button-response","180","44236","0.0-180.0","","","","3","-0.64",""
"181","<p> Total Tokens for current block: -8.15</p><p>Choose one of the following gambles:</p>","1","html-button-response","181","44421","0.0-181.0","","","","3","-0.76",""
"177","<p> Total Tokens for current block: -8.91</p><p>Choose one of the following gambles:</p>","1","html-button-response","182","44599","0.0-182.0","","","","3","-0.23",""
"172","<p> Total Tokens for current block: -9.14</p><p>Choose one of the following gambles:</p>","1","html-button-response","183","44774","0.0-183.0","","","","3","-0.17",""
"176","<p> Total Tokens for current block: -9.31</p><p>Choose one of the following gambles:</p>","1","html-button-response","184","44951","0.0-184.0","","","","3","-0.75",""
"174","<p> Total Tokens for current block: -10.06</p><p>Choose one of the following gambles:</p>","1","html-button-response","185","45128","0.0-185.0","","","","3","-0.25",""
"173","<p> Total Tokens for current block: -10.31</p><p>Choose one of the following gambles:</p>","1","html-button-response","186","45305","0.0-186.0","","","","3","-0.58",""
"182","<p> Total Tokens for current block: -10.89</p><p>Choose one of the following gambles:</p>","1","html-button-response","187","45489","0.0-187.0","","","","3","-0.52",""
"168","<p> Total Tokens for current block: -11.41</p><p>Choose one of the following gambles:</p>","1","html-button-response","188","45659","0.0-188.0","","","","3","-0.7",""
"190","<p> Total Tokens for current block: -12.11</p><p>Choose one of the following gambles:</p>","1","html-button-response","189","45851","0.0-189.0","","","","3","-0.71",""
"183","<p> Total Tokens for current block: -12.82</p><p>Choose one of the following gambles:</p>","1","html-button-response","190","46036","0.0-190.0","","","","3","-0.89",""
"181","<p> Total Tokens for current block: -13.71</p><p>Choose one of the following gambles:</p>","1","html-button-response","191","46219","0.0-191.0","","","","3","-0.8",""
"176","<p> Total Tokens for current block: -14.51</p><p>Choose one of the following gambles:</p>","1","html-button-response","192","46396","0.0-192.0","","","","3","-0.96",""
"174","<p> Total Tokens for current block: -15.47</p><p>Choose one of the following gambles:</p>","1","html-button-response","193","46574","0.0-193.0","","","","3","-0.47",""
"181","<p> Total Tokens for current block: -15.94</p><p>Choose one of the following gambles:</p>","1","html-button-response","194","46756","0.0-194.0","","","","3","-0.22",""
"182","<p> Total Tokens for current block: -16.16</p><p>Choose one of the following gambles:</p>","1","html-button-response","195","46941","0.0-195.0","","","","3","-0.91",""
"190","<p> Total Tokens for current block: -17.07</p><p>Choose one of the following gambles:</p>","1","html-button-response","196","47134","0.0-196.0","","","","3","-0.27",""
"188","<p> Total Tokens for current block: -17.34</p><p>Choose one of the following gambles:</p>","1","html-button-response","197","47325","0.0-197.0","","","","3","-0.7",""
"189","<p> Total Tokens for current block: -18.04</p><p>Choose one of the following gambles:</p>","1","html-button-response","198","47516","0.0-198.0","","","","3","-0.32",""
"186","<p> Total Tokens for current block: -18.36</p><p>Choose one of the following gambles:</p>","1","html-button-response","199","47706","0.0-199.0","","","","3","-0.14",""
"182","<p> Total Tokens for current block: -18.50</p><p>Choose one of the following gambles:</p>","1","html-button-response","200","47889","0.0-200.0","","","","3","-0.92",""
"176","<p> Total Tokens for current block: -19.42</p><p>Choose one of the following gambles:</p>","1","html-button-response","201","48068","0.0-201.0","","","","3","-0.25",""
"173","<p> Total Tokens for current block: -19.67</p><p>Choose one of the following gambles:</p>","1","html-button-response","202","48244","0.0-202.0","","","","3","-0.38",""
"162","<p> Total Tokens for current block: -20.05</p><p>Choose one of the following gambles:</p>","1","html-button-response","203","48407","0.0-203.0","","","","3","-0.13",""
"189","<p> Total Tokens for current block: -20.18</p><p>Choose one of the following gambles:</p>","1","html-button-response","204","48599","0.0-204.0","","","","3","-0.71",""
"182","<p> Total Tokens for current block: -20.89</p><p>Choose one of the following gambles:</p>","1","html-button-response","205","48785","0.0-205.0","","","","3","-0.86",""
"194","<p> Total Tokens for current block: -21.75</p><p>Choose one of the following gambles:</p>","1","html-button-response","206","48983","0.0-206.0","","","","3","-0.46",""
"186","<p> Total Tokens for current block: -22.21</p><p>Choose one of the following gambles:</p>","1","html-button-response","207","49171","0.0-207.0","","","","3","-0.01",""
"196","<p> Total Tokens for current block: -22.22</p><p>Choose one of the following gambles:</p>","1","html-button-response","208","49370","0.0-208.0","","","","3","-0.57",""
"189","<p> Total Tokens for current block: -22.79</p><p>Choose one of the following gambles:</p>","1","html-button-response","209","49561","0.0-209.0","","","","3","-0.85",""
"180","<p> Total Tokens for current block: -23.64</p><p>Choose one of the following gambles:</p>","1","html-button-response","210","49743","0.0-210.0","","","","3","-0.43",""
"185","<p> Total Tokens for current block: -24.07</p><p>Choose one of the following gambles:</p>","1","html-button-response","211","49931","0.0-211.0","","","","3","-0.17",""
"181","<p> Total Tokens for current block: -24.24</p><p>Choose one of the following gambles:</p>","1","html-button-response","212","50114","0.0-212.0","","","","3","-0.22",""
"622","<p> Total Tokens for Block 4: -24.46 </p>"," ","html-keyboard-response","213","50742","0.0-213.0","","","","","",""
"1506","<p> Game Over </p><p>Total Tokens: 92.69</p><p> Additional Amount: Â£0.50<p><p> Total Amount Received: Â£2.50<p><p>Press any key to end the experiment.</p>"," ","html-keyboard-response","214","52257","0.0-214.0","","","","","",""
"7290","","{""P0_Q0"":null,""Block 1"":""4 to 5"",""Block 2"":""-1 to -300"",""Block 3"":""-1 to -200"",""Block 4"":""1 to 300""}","survey","215","59725","0.0-215.0","","","","","","[]"
"2899","","{""P0_Q0"":null,""Age"":"""",""Gender"":"""",""English"":"""",""Hand"":"""",""Vision"":"""",""Education"":""""}","survey","216","62652","0.0-216.0","","","","","","[]"
